date,beta_const,beta_oil,beta_ofz,fair_expanding,deviation_pct
2016-07-27,,,,,
2016-07-28,,,,,
2016-07-29,,,,,
2016-08-01,,,,,
2016-08-02,,,,,
2016-08-03,,,,,
2016-08-04,,,,,
2016-08-05,,,,,
2016-08-08,,,,,
2016-08-09,,,,,
2016-08-10,,,,,
2016-08-11,,,,,
2016-08-12,,,,,
2016-08-15,,,,,
2016-08-16,,,,,
2016-08-17,,,,,
2016-08-18,,,,,
2016-08-19,,,,,
2016-08-22,,,,,
2016-08-23,,,,,
2016-08-24,,,,,
2016-08-25,,,,,
2016-08-26,,,,,
2016-08-29,,,,,
2016-08-30,,,,,
2016-08-31,,,,,
2016-09-01,,,,,
2016-09-02,,,,,
2016-09-05,,,,,
2016-09-06,,,,,
2016-09-07,,,,,
2016-09-08,,,,,
2016-09-09,,,,,
2016-09-12,,,,,
2016-09-13,,,,,
2016-09-14,,,,,
2016-09-15,,,,,
2016-09-16,,,,,
2016-09-19,,,,,
2016-09-20,,,,,
2016-09-21,,,,,
2016-09-22,,,,,
2016-09-23,,,,,
2016-09-26,,,,,
2016-09-27,,,,,
2016-09-28,,,,,
2016-09-29,,,,,
2016-09-30,,,,,
2016-10-03,,,,,
2016-10-04,,,,,
2016-10-05,,,,,
2016-10-06,,,,,
2016-10-07,,,,,
2016-10-10,,,,,
2016-10-11,,,,,
2016-10-12,,,,,
2016-10-13,,,,,
2016-10-14,,,,,
2016-10-17,,,,,
2016-10-18,,,,,
2016-10-19,,,,,
2016-10-20,,,,,
2016-10-21,,,,,
2016-10-24,,,,,
2016-10-25,,,,,
2016-10-26,,,,,
2016-10-27,,,,,
2016-10-28,,,,,
2016-10-31,,,,,
2016-11-01,,,,,
2016-11-02,,,,,
2016-11-03,,,,,
2016-11-07,,,,,
2016-11-08,,,,,
2016-11-09,,,,,
2016-11-10,,,,,
2016-11-11,,,,,
2016-11-14,,,,,
2016-11-15,,,,,
2016-11-16,,,,,
2016-11-17,,,,,
2016-11-18,,,,,
2016-11-21,,,,,
2016-11-22,,,,,
2016-11-23,,,,,
2016-11-24,,,,,
2016-11-25,,,,,
2016-11-28,,,,,
2016-11-29,,,,,
2016-11-30,,,,,
2016-12-01,,,,,
2016-12-02,,,,,
2016-12-05,,,,,
2016-12-06,,,,,
2016-12-07,,,,,
2016-12-08,,,,,
2016-12-09,,,,,
2016-12-12,,,,,
2016-12-13,,,,,
2016-12-14,,,,,
2016-12-15,,,,,
2016-12-16,,,,,
2016-12-19,,,,,
2016-12-20,,,,,
2016-12-21,,,,,
2016-12-22,,,,,
2016-12-23,,,,,
2016-12-26,,,,,
2016-12-27,,,,,
2016-12-28,,,,,
2016-12-29,,,,,
2016-12-30,,,,,
2017-01-03,,,,,
2017-01-04,,,,,
2017-01-05,,,,,
2017-01-06,,,,,
2017-01-09,,,,,
2017-01-10,,,,,
2017-01-11,,,,,
2017-01-12,,,,,
2017-01-13,,,,,
2017-01-16,,,,,
2017-01-17,,,,,
2017-01-18,,,,,
2017-01-19,,,,,
2017-01-20,,,,,
2017-01-23,,,,,
2017-01-24,,,,,
2017-01-25,,,,,
2017-01-26,,,,,
2017-01-27,,,,,
2017-01-30,,,,,
2017-01-31,,,,,
2017-02-01,,,,,
2017-02-02,,,,,
2017-02-03,,,,,
2017-02-06,,,,,
2017-02-07,,,,,
2017-02-08,,,,,
2017-02-09,,,,,
2017-02-10,,,,,
2017-02-13,,,,,
2017-02-14,,,,,
2017-02-15,,,,,
2017-02-16,,,,,
2017-02-17,,,,,
2017-02-20,,,,,
2017-02-21,,,,,
2017-02-22,,,,,
2017-02-24,,,,,
2017-02-27,,,,,
2017-02-28,,,,,
2017-03-01,,,,,
2017-03-02,,,,,
2017-03-03,,,,,
2017-03-06,,,,,
2017-03-07,,,,,
2017-03-09,,,,,
2017-03-10,,,,,
2017-03-13,,,,,
2017-03-14,,,,,
2017-03-15,,,,,
2017-03-16,,,,,
2017-03-17,,,,,
2017-03-20,,,,,
2017-03-21,,,,,
2017-03-22,,,,,
2017-03-23,,,,,
2017-03-24,,,,,
2017-03-27,,,,,
2017-03-28,,,,,
2017-03-29,,,,,
2017-03-30,,,,,
2017-03-31,,,,,
2017-04-03,,,,,
2017-04-04,,,,,
2017-04-05,,,,,
2017-04-06,,,,,
2017-04-07,,,,,
2017-04-10,,,,,
2017-04-11,,,,,
2017-04-12,,,,,
2017-04-13,,,,,
2017-04-14,,,,,
2017-04-17,,,,,
2017-04-18,,,,,
2017-04-19,,,,,
2017-04-20,,,,,
2017-04-21,,,,,
2017-04-24,,,,,
2017-04-25,,,,,
2017-04-26,,,,,
2017-04-27,,,,,
2017-04-28,,,,,
2017-05-02,,,,,
2017-05-03,,,,,
2017-05-04,,,,,
2017-05-05,,,,,
2017-05-10,,,,,
2017-05-11,,,,,
2017-05-12,,,,,
2017-05-15,,,,,
2017-05-16,,,,,
2017-05-17,,,,,
2017-05-18,,,,,
2017-05-19,,,,,
2017-05-22,,,,,
2017-05-23,,,,,
2017-05-24,,,,,
2017-05-25,,,,,
2017-05-26,,,,,
2017-05-29,,,,,
2017-05-30,,,,,
2017-05-31,,,,,
2017-06-01,,,,,
2017-06-02,,,,,
2017-06-05,,,,,
2017-06-06,,,,,
2017-06-07,,,,,
2017-06-08,,,,,
2017-06-09,,,,,
2017-06-13,,,,,
2017-06-14,,,,,
2017-06-15,,,,,
2017-06-16,,,,,
2017-06-19,,,,,
2017-06-20,,,,,
2017-06-21,,,,,
2017-06-22,,,,,
2017-06-23,,,,,
2017-06-26,,,,,
2017-06-27,,,,,
2017-06-28,,,,,
2017-06-29,,,,,
2017-06-30,,,,,
2017-07-03,,,,,
2017-07-04,,,,,
2017-07-05,,,,,
2017-07-06,,,,,
2017-07-07,,,,,
2017-07-10,,,,,
2017-07-11,,,,,
2017-07-12,,,,,
2017-07-13,,,,,
2017-07-14,,,,,
2017-07-17,,,,,
2017-07-18,,,,,
2017-07-19,,,,,
2017-07-20,,,,,
2017-07-21,,,,,
2017-07-24,,,,,
2017-07-25,,,,,
2017-07-26,,,,,
2017-07-27,,,,,
2017-07-28,,,,,
2017-07-31,,,,,
2017-08-01,,,,,
2017-08-02,,,,,
2017-08-03,,,,,
2017-08-04,,,,,
2017-08-07,,,,,
2017-08-08,,,,,
2017-08-09,,,,,
2017-08-10,,,,,
2017-08-11,,,,,
2017-08-14,,,,,
2017-08-15,,,,,
2017-08-16,,,,,
2017-08-17,,,,,
2017-08-18,,,,,
2017-08-21,,,,,
2017-08-22,,,,,
2017-08-23,,,,,
2017-08-24,,,,,
2017-08-25,,,,,
2017-08-28,,,,,
2017-08-29,,,,,
2017-08-30,,,,,
2017-08-31,,,,,
2017-09-01,,,,,
2017-09-04,,,,,
2017-09-05,,,,,
2017-09-06,,,,,
2017-09-07,,,,,
2017-09-08,,,,,
2017-09-11,,,,,
2017-09-12,,,,,
2017-09-13,,,,,
2017-09-14,,,,,
2017-09-15,,,,,
2017-09-18,,,,,
2017-09-19,,,,,
2017-09-20,,,,,
2017-09-21,,,,,
2017-09-22,,,,,
2017-09-25,,,,,
2017-09-26,,,,,
2017-09-27,,,,,
2017-09-28,,,,,
2017-09-29,,,,,
2017-10-02,,,,,
2017-10-03,,,,,
2017-10-04,,,,,
2017-10-05,,,,,
2017-10-06,,,,,
2017-10-09,,,,,
2017-10-10,,,,,
2017-10-11,,,,,
2017-10-12,,,,,
2017-10-13,,,,,
2017-10-16,,,,,
2017-10-17,,,,,
2017-10-18,,,,,
2017-10-19,,,,,
2017-10-20,,,,,
2017-10-23,,,,,
2017-10-24,,,,,
2017-10-25,,,,,
2017-10-26,,,,,
2017-10-27,,,,,
2017-10-30,,,,,
2017-10-31,,,,,
2017-11-01,,,,,
2017-11-02,,,,,
2017-11-03,,,,,
2017-11-07,,,,,
2017-11-08,,,,,
2017-11-09,,,,,
2017-11-10,,,,,
2017-11-13,,,,,
2017-11-14,,,,,
2017-11-15,,,,,
2017-11-16,,,,,
2017-11-17,,,,,
2017-11-20,,,,,
2017-11-21,,,,,
2017-11-22,,,,,
2017-11-23,,,,,
2017-11-24,,,,,
2017-11-27,,,,,
2017-11-28,,,,,
2017-11-29,,,,,
2017-11-30,,,,,
2017-12-01,,,,,
2017-12-04,,,,,
2017-12-05,,,,,
2017-12-06,,,,,
2017-12-07,,,,,
2017-12-08,,,,,
2017-12-11,,,,,
2017-12-12,,,,,
2017-12-13,,,,,
2017-12-14,,,,,
2017-12-15,,,,,
2017-12-18,,,,,
2017-12-19,,,,,
2017-12-20,,,,,
2017-12-21,,,,,
2017-12-22,,,,,
2017-12-25,,,,,
2017-12-26,,,,,
2017-12-27,,,,,
2017-12-28,,,,,
2017-12-29,,,,,
2018-01-03,,,,,
2018-01-04,,,,,
2018-01-05,,,,,
2018-01-09,,,,,
2018-01-10,,,,,
2018-01-11,,,,,
2018-01-12,,,,,
2018-01-15,,,,,
2018-01-16,,,,,
2018-01-17,,,,,
2018-01-18,,,,,
2018-01-19,,,,,
2018-01-22,,,,,
2018-01-23,,,,,
2018-01-24,,,,,
2018-01-25,,,,,
2018-01-26,,,,,
2018-01-29,,,,,
2018-01-30,,,,,
2018-01-31,,,,,
2018-02-01,,,,,
2018-02-02,,,,,
2018-02-05,,,,,
2018-02-06,,,,,
2018-02-07,,,,,
2018-02-08,,,,,
2018-02-09,,,,,
2018-02-12,,,,,
2018-02-13,,,,,
2018-02-14,,,,,
2018-02-15,,,,,
2018-02-16,,,,,
2018-02-19,,,,,
2018-02-20,,,,,
2018-02-21,,,,,
2018-02-22,,,,,
2018-02-26,,,,,
2018-02-27,,,,,
2018-02-28,,,,,
2018-03-01,,,,,
2018-03-02,,,,,
2018-03-05,,,,,
2018-03-06,,,,,
2018-03-07,,,,,
2018-03-09,13.353545866845538,-0.6807396276839557,-0.03726121927707113,1847.1741409691979,25.147377755465673
2018-03-12,13.331960625121688,-0.6778129886189136,-0.03746266437155133,1848.725477167884,25.384218945855963
2018-03-13,13.310344377258563,-0.6748823910526753,-0.03766413466374452,1851.019044373762,25.302870710587122
2018-03-14,13.288937023838052,-0.6719796241764613,-0.03786403042475161,1851.6252440097674,22.87799636350161
2018-03-15,13.269600279606237,-0.6693583277391805,-0.03804384488699677,1853.1171084856062,22.630673992164006
2018-03-16,13.250606243700982,-0.6667834543137425,-0.03822042797114887,1855.1783378521036,23.686222137363444
2018-03-19,13.230950165756582,-0.6641183345402116,-0.038403544151730036,1856.3609245660557,22.9135977710464
2018-03-20,13.211876528447778,-0.6615331032985788,-0.03858053860721543,1862.039742804119,23.04678290859794
2018-03-21,13.192693221864431,-0.6589299551745795,-0.038761300243580855,1864.9799598542263,23.827604033906514
2018-03-22,13.172958834625376,-0.6562512559726463,-0.038947986594101286,1868.915585386836,22.304079321318525
2018-03-23,13.154315099211319,-0.653719505056428,-0.039125461902963544,1870.2492614856933,22.204566368036694
2018-03-26,13.135775263040609,-0.651202524535983,-0.03930144373357388,1869.0692001605562,19.891227130996914
2018-03-27,13.119010386818973,-0.6489290848417529,-0.039458433894869985,1870.4547373908981,20.959890382376578
2018-03-28,13.1013833912376,-0.6465394850284601,-0.03962299043339449,1869.6674755321033,20.301071149556904
2018-03-29,13.084235187090204,-0.6442171740052604,-0.03978113746211605,1870.565835335989,21.600638535742057
2018-03-30,13.066185258629355,-0.6417732542215719,-0.0399471472701585,1874.6390225901716,21.14225579611628
2018-04-02,13.04846472773283,-0.6393725466604222,-0.040111444744037196,1874.2683180037009,20.401117509341795
2018-04-03,13.031334899694293,-0.6370536770548896,-0.0402687591212735,1872.865160688413,20.876294114407678
2018-04-04,13.013844254844296,-0.6346886428321465,-0.04042715356660939,1876.455135429238,20.738298359675156
2018-04-05,12.996584756321639,-0.6323531458969245,-0.04058489030696061,1879.2431435246226,22.19014915192179
2018-04-06,12.978363879764519,-0.6298863698223692,-0.04075238642112314,1879.9176378013958,21.347337464632112
2018-04-09,12.960821888779979,-0.6275124497885481,-0.040912854748688755,1861.9545829500623,12.294898014495637
2018-04-10,12.950332344687967,-0.626102058045297,-0.04100090800652138,1831.7648028140875,18.670257047221096
2018-04-11,12.934806947170953,-0.6240363479718701,-0.04111244245624263,1834.6184343567354,19.488061329146333
2018-04-12,12.918441617750593,-0.6218584429765942,-0.04123071210596265,1842.1546250560978,19.970928061084958
2018-04-13,12.901364621980495,-0.6195824067209729,-0.04135755900658982,1835.8458288453655,18.48271602240381
2018-04-16,12.885371483659387,-0.6174564685137136,-0.04147162243650235,1834.8025511551316,16.833824906686324
2018-04-17,12.870599617896099,-0.6154947126953811,-0.04157555067703208,1839.0689121988853,19.14670437118644
2018-04-18,12.853834142016225,-0.6132665419166589,-0.04169516194143179,1843.675464240237,21.57725388636653
2018-04-19,12.835011060659243,-0.6107629200087517,-0.04183140130496996,1846.7863969741593,20.780075251507846
2018-04-20,12.816585380537147,-0.6083118859187403,-0.041965336259284995,1844.810913903512,21.023785319863574
2018-04-23,12.797691690676618,-0.6058022470734642,-0.0420998716444219,1843.7242466793791,22.08929855178303
2018-04-24,12.777655365208725,-0.6031438963117507,-0.042240255706540976,1846.478169323937,22.057765829161546
2018-04-25,12.757333577691496,-0.6004478897358924,-0.04238286262662058,1843.1917874155135,22.26074439924737
2018-04-26,12.736583572007133,-0.5976998934095736,-0.04252463545286244,1840.194783897763,24.227066612911674
2018-04-27,12.713701981243084,-0.5946750652079599,-0.042676805940520195,1844.4193545108305,24.781275709958695
2018-04-28,12.690078479669468,-0.5915510243787199,-0.04283527119901517,1845.5694272903174,24.47648763736392
2018-04-30,12.666460651232644,-0.5884292835209126,-0.04299270150090471,1844.2959838760255,25.08946612525287
2018-05-02,12.641925364647022,-0.5851902713937677,-0.043153247624651545,1842.2681162282363,25.194589195955054
2018-05-03,12.61690946240313,-0.5818924665631793,-0.04331335963234005,1837.1213927451188,23.78441669562026
2018-05-04,12.592929156062983,-0.5787377349265926,-0.04346144643989895,1836.6996761667367,24.651298723927063
2018-05-07,12.567792503659177,-0.57543382799557,-0.043614554985740114,1836.8025956816196,25.06079887956392
2018-05-08,12.541843904362501,-0.5720259254386092,-0.043770741996154626,1832.0882059570188,25.64842634296205
2018-05-10,12.514909959565994,-0.5684955542854963,-0.04392731576475371,1832.5236672838614,26.215013824524004
2018-05-11,12.487027844960483,-0.5648433372383023,-0.0440877613516377,1834.318066702864,27.85459853293275
2018-05-14,12.457095923234505,-0.5609241255276115,-0.04425925256260569,1825.86082321101,29.12375193273622
2018-05-15,12.425331152651298,-0.5567766255243238,-0.04443170067295309,1822.9144196653517,28.202946599601162
2018-05-16,12.393781465234678,-0.5526634253691391,-0.04459824629568529,1818.2977705871708,28.60324847920146
2018-05-17,12.361153605955787,-0.5484173770984131,-0.04476443634219774,1818.203412039424,27.791532268316942
2018-05-18,12.328596723095634,-0.5441839916794418,-0.044928005120659045,1811.590974896621,28.447316874759075
2018-05-21,12.294606190450635,-0.5397736766261831,-0.04509121397555466,1811.2828463760493,28.783309832975213
2018-05-22,12.259590195049915,-0.5352337848956374,-0.04525696259268208,1810.8188082852273,28.498223530351563
2018-05-23,12.224171758444962,-0.5306454055572262,-0.04542206802951347,1810.2628564973088,26.808656088857497
2018-05-24,12.190079900212531,-0.5262323481761575,-0.04557849913794679,1810.7713857150277,26.686892563975096
2018-05-25,12.155497017328717,-0.5217582331326519,-0.04573559284726665,1807.7527735276826,27.59322147236518
2018-05-28,12.119332458928785,-0.5170851510624902,-0.045895454982948905,1807.2069176078264,27.892383405626187
2018-05-29,12.082412170814354,-0.5123178472272215,-0.046056097371744154,1804.9638430394468,27.315569719685406
2018-05-30,12.04575185439154,-0.5075890090091123,-0.04621176747681948,1804.3048509959085,27.339900390547143
2018-05-31,12.008635302002528,-0.50280477279378,-0.046366802499659215,1801.5070367699832,27.830752419871473
2018-06-01,11.970394682154282,-0.49788111698989135,-0.04652226486313874,1803.0400908952488,27.30388035134115
2018-06-04,11.932291788796432,-0.4929768220270837,-0.04667624100486129,1802.587997657003,28.9057734224492
2018-06-05,11.89178910882408,-0.4877671357385647,-0.0468373127126,1802.5897227733558,28.605526299867677
2018-06-06,11.851290160141938,-0.48256111254274203,-0.046995996052209076,1799.3219949809898,28.684582662730307
2018-06-07,11.81033834939698,-0.4773029781936843,-0.047151510683157316,1796.3960060819004,28.92869902619941
2018-06-08,11.768613964851081,-0.47195149266616276,-0.04730531102204712,1789.446748732805,26.738613574616043
2018-06-09,11.729289255653045,-0.4669165895363367,-0.04744297468285104,1789.4793771351676,27.49574145149074
2018-06-11,11.688484672575289,-0.4616949512481989,-0.04758389875401464,1792.734229696264,26.719285121525903
2018-06-13,11.648343698699819,-0.4565583087986886,-0.047722864322409096,1785.3232946157875,27.188728610000858
2018-06-14,11.607262496804054,-0.4513104411559693,-0.04785747830912024,1786.5737288537905,26.13417311614461
2018-06-15,11.567344572068642,-0.44621282922605093,-0.04798716152934236,1771.9894431182736,26.272196975535444
2018-06-18,11.527007965436024,-0.4410763070685757,-0.04810573890586645,1757.3938440069448,26.46908987301635
2018-06-19,11.486148790533514,-0.4358877700164384,-0.04821341827529981,1752.0816618828271,26.787469347336888
2018-06-20,11.44461936469415,-0.43062087110922,-0.048317248970892665,1762.2447338429347,28.033862531666777
2018-06-21,11.401246264799473,-0.4251137159460911,-0.048431608566632936,1764.2423562270762,27.303371448527013
2018-06-22,11.35873695648657,-0.41971716131081493,-0.048543147542323604,1766.4073079195919,27.359074541510388
2018-06-25,11.316055764377412,-0.41429956504870785,-0.048654696593974325,1767.7474396832542,26.52542720699762
2018-06-26,11.274436700004175,-0.4090182608369988,-0.04876241460304582,1763.7949620613747,26.490326142703147
2018-06-27,11.232907150402085,-0.4037541007418116,-0.048864975897148416,1764.9639761901683,27.68532561580073
2018-06-28,11.189405950304678,-0.3982414978714201,-0.04897147788101157,1768.3377799810812,27.252837408929587
2018-06-29,11.146279918140301,-0.39277625258980736,-0.0490775478468896,1773.0583300464411,29.490945734417128
2018-07-02,11.099906879530096,-0.38689821659521134,-0.049193036044659515,1772.3731073251358,30.85901554330741
2018-07-03,11.051359631262674,-0.38074849956878815,-0.0493108808994942,1774.8956903480585,29.678043195239525
2018-07-04,11.004284346927083,-0.37478635825666445,-0.04942448022675016,1776.2677493005374,29.71355252648693
2018-07-05,10.9569430548372,-0.36879259132790054,-0.04953724390938551,1782.4648988566205,31.663742803878847
2018-07-06,10.906788732805921,-0.3624404485727038,-0.04965895612403929,1785.9120285585539,31.326737403353743
2018-07-09,10.857104218198836,-0.35614846837280534,-0.04977917985111569,1795.3169910265835,32.18668412662844
2018-07-10,10.806439831872071,-0.3497275463382497,-0.04990617474710735,1799.8173749940536,31.411666142394836
2018-07-11,10.757080218893787,-0.3434718751364706,-0.05003010066206694,1803.724129772401,29.51814312617651
2018-07-12,10.71043450058724,-0.33756052887889826,-0.05014705608945605,1809.628541630594,28.316941658516924
2018-07-13,10.665664682716473,-0.33188546027029786,-0.05026069635127581,1812.4785494218404,29.459739026896827
2018-07-16,10.619426298970286,-0.32602525234592905,-0.05037732265108834,1813.9715785366902,28.67787056966766
2018-07-17,10.574455886806998,-0.32032795010990445,-0.05048892303617309,1808.9290493772596,27.75072636461642
2018-07-18,10.53088865224552,-0.3148156779260783,-0.05059078297826222,1810.3004169532326,26.76238587306714
2018-07-19,10.4889006878134,-0.3095051409259185,-0.05068734706564803,1810.6104013197937,25.34170787629122
2018-07-20,10.449083503988183,-0.30447166232208867,-0.050776802230164335,1814.4346039544853,23.885423872592003
2018-07-23,10.411523904065108,-0.2997233793331717,-0.05086142732715389,1817.2230858700527,24.434364585312075
2018-07-24,10.37339483430636,-0.29490350713086705,-0.050947046085292505,1819.0527469345693,25.2465055694149
2018-07-25,10.334308955132363,-0.28996385111606116,-0.051033870538111564,1819.6474906329606,25.455068179492237
2018-07-26,10.295223111338718,-0.2850262692491509,-0.05111888927830791,1821.1982141767721,25.909963130318904
2018-07-27,10.25559472718746,-0.2800216548005029,-0.051203902324666185,1820.3329760173392,25.950583228799395
2018-07-30,10.216045737670953,-0.27503034666505305,-0.051285959226500887,1825.4200307414023,25.763931661667105
2018-07-31,10.177024379223486,-0.2701044942694527,-0.05136795259163789,1832.252460040649,26.680686784205786
2018-08-01,10.13703180203372,-0.2650535808770216,-0.051454198566384626,1829.5062466619881,26.54671194614089
2018-08-02,10.097312801194933,-0.26004202427872825,-0.051535742422849945,1822.1331579697953,25.9595101467357
2018-08-03,10.058451087247759,-0.2551466411326053,-0.051608591256869646,1822.432579083485,26.094650983230117
2018-08-06,10.01961833789511,-0.25025720584652805,-0.051679413749173404,1820.7076529021242,26.317917999306317
2018-08-07,9.980640677146688,-0.24535333258855552,-0.051747227580476514,1823.7416034689763,26.78276328192195
2018-08-08,9.941260918935983,-0.2403991889927725,-0.051815520542982975,1806.1420929077835,26.956235005208672
2018-08-09,9.901652945662132,-0.2354321134102841,-0.05187043461158414,1797.9247390865048,28.458102265919006
2018-08-10,9.860179205183321,-0.23024017311469924,-0.05192001105475128,1790.7726363696136,27.04292849884893
2018-08-13,9.820619781885126,-0.2252958629929583,-0.05196036676541192,1782.3789371755213,28.233674238876105
2018-08-14,9.77953483335428,-0.22016998392405923,-0.05199440309538972,1789.23960563598,27.58939567451375
2018-08-15,9.739551141392118,-0.21517883168110533,-0.05202991155648191,1781.2454938492037,27.277795667615614
2018-08-16,9.700095126745794,-0.21026207738747169,-0.052057504305323216,1783.4263373655924,26.78348147196221
2018-08-17,9.661514362372275,-0.20545516183807358,-0.05208383361674912,1773.4375251457132,27.160949738824858
2018-08-20,9.622537304626125,-0.2006087421662626,-0.05210181484165843,1777.242134567842,27.866088463662454
2018-08-21,9.582867695662577,-0.19567567498407848,-0.05212064433422392,1791.4281264995575,27.929218376072342
2018-08-22,9.543459251840886,-0.19076668385713502,-0.05214676127339361,1794.2219865863606,28.025406954817544
2018-08-23,9.5040510578415,-0.18585806344770245,-0.05217268201264514,1792.1068488691951,26.11078415475432
2018-08-24,9.467021919947584,-0.18124962888863555,-0.05219380627007696,1797.3659026960352,26.83894785031682
2018-08-27,9.429154431764575,-0.17653523378166075,-0.05221697087938242,1799.9263549004318,28.501368608936573
2018-08-28,9.389267788756026,-0.17156993259539216,-0.05224110029079274,1800.8618272167553,28.62063957343286
2018-08-29,9.34928925835336,-0.1665950809765932,-0.0522637611420676,1801.8163446571,30.33736800999698
2018-08-30,9.307258766846633,-0.16136687442308195,-0.052285983870172234,1798.8305536500554,29.579742531627986
2018-08-31,9.26600118631419,-0.15624004316806217,-0.05230344366123608,1806.3855301256726,29.864304207352465
2018-09-03,9.224461221006024,-0.15107489140804348,-0.05232403776203544,1811.076223880678,29.54065483632402
2018-09-04,9.183296574887079,-0.14595557610901144,-0.05234538773231576,1801.6862045764549,29.677409643553453
2018-09-05,9.141816291359996,-0.14080736114004616,-0.052358005965778776,1799.0693219564193,29.029491619346935
2018-09-06,9.101118892833998,-0.13576114289015737,-0.05236630277324015,1780.5754396188274,30.33146186138498
2018-09-07,9.058646492454175,-0.1305126867153383,-0.05235943494375258,1777.1363761754744,30.64951182850266
2018-09-10,9.015736599021388,-0.1252158404843759,-0.05234769474133633,1776.421781041291,31.491857673057066
2018-09-11,8.971705770016614,-0.11978412600580807,-0.052332803182493524,1806.9109617442057,29.23658384062535
2018-09-12,8.93081442957856,-0.11471882220338972,-0.052337471511577506,1822.2707456144399,28.445786973920704
2018-09-13,8.891012002579167,-0.10977957973043215,-0.05234996622855755,1828.295087878363,28.93542271316507
2018-09-14,8.850698063735795,-0.10477510609940706,-0.05236431620138527,1828.6585341666412,29.070570360782042
2018-09-17,8.810236506712549,-0.09975497774178885,-0.05237653414811023,1825.3401840643612,30.044252612383282
2018-09-18,8.76862137636163,-0.0945973660557818,-0.05238427278746499,1837.430832479967,30.757575062417743
2018-09-19,8.726329745953953,-0.08934938552551544,-0.05239801782663282,1852.6546920548888,29.782414948201485
2018-09-20,8.685457783707191,-0.08426897067225857,-0.05241898845000646,1854.3603078090953,29.472680680736897
2018-09-21,8.645099956429739,-0.07925426733021475,-0.05243820713414606,1860.6782608099502,30.42555777179974
2018-09-24,8.603618079320707,-0.07409826277968606,-0.05245960067691484,1869.417411510735,29.987555750656703
2018-09-25,8.562931064119786,-0.06903750602220901,-0.0524837717451511,1871.1829982425866,30.62431639746668
2018-09-26,8.52160372013622,-0.06389904218149042,-0.0525067350798358,1874.0043941766655,29.52424271483194
2018-09-27,8.481695777800606,-0.05893821193148108,-0.05252801779240265,1885.7161012364113,31.22707062730672
2018-09-28,8.440106232336765,-0.053762278881939574,-0.05255558689185589,1888.661986445796,31.064214653797826
2018-10-01,8.398828455877219,-0.048626360424685953,-0.05258200246291435,1896.5946348232992,30.35046891980322
2018-10-02,8.358570047115736,-0.04361461515225317,-0.05261021460831709,1901.4819548189967,28.831093757773175
2018-10-03,8.32021872883097,-0.03883998639393376,-0.05263746804075935,1901.186749947849,31.17648753171722
2018-10-04,8.279170709651869,-0.03373332625394479,-0.052663537198499366,1889.1656108666177,30.48247256995198
2018-10-05,8.238730857294758,-0.028715336884795262,-0.05267798790161818,1891.0877152593312,29.602660956628334
2018-10-08,8.199334847136095,-0.023828891689252958,-0.052690461960653266,1885.0123140585902,30.199679954118118
2018-10-09,8.159224101682915,-0.018861781043641848,-0.05269627955690412,1889.9438063163157,29.307019173404015
2018-10-10,8.120198610769327,-0.01402880944386554,-0.052702338922186405,1891.8355336938514,27.79599267169943
2018-10-11,8.082968916993266,-0.009420091513530862,-0.05270665017711487,1893.5943810570136,24.972381819121402
2018-10-12,8.049170670761963,-0.005237789206049665,-0.052709262127716885,1903.051288591161,26.271951492120248
2018-10-15,8.0139827273257,-0.0008798035283142173,-0.05271535604242246,1916.7743870566967,24.639081997986544
2018-10-16,7.980939883536399,0.0032184867614313364,-0.05272644582393867,1925.3351705372515,25.55008795302276
2018-10-17,7.946974888139645,0.007434104400263121,-0.05274054073515691,1925.9235761679333,25.208498916559986
2018-10-18,7.9135181166731465,0.011584414064673199,-0.05275255336549886,1925.4636795447109,23.534919161001298
2018-10-19,7.882140270078236,0.015474123298927547,-0.05276152537607203,1930.9019991881312,21.43495635645374
2018-10-22,7.853436377693428,0.01903323423674702,-0.0527705795621267,1942.2267896320536,18.861505377409937
2018-10-23,7.82807261375667,0.022181962653364376,-0.05278195918080264,1940.9070706189773,18.788788752504495
2018-10-24,7.802940601140684,0.02529987141417777,-0.05279145313768697,1942.6606178900424,20.27268059501315
2018-10-25,7.77613977245749,0.02862414835258621,-0.05280103285059988,1942.5758836834032,20.02568443189825
2018-10-26,7.749735625477461,0.0318974649602596,-0.052808982819812,1945.5215895377366,17.87173230726664
2018-10-29,7.7260790022416534,0.03483004493805789,-0.0528160345680542,1952.3077443989682,18.68313316112584
2018-10-30,7.701595378615503,0.03786696883660117,-0.05282498250573005,1952.9857273216373,17.767373710110903
2018-10-31,7.678356537610678,0.04074848021196042,-0.052832608487168184,1954.5992559722438,20.367896018139575
2018-11-01,7.652146396654728,0.04399774562027004,-0.05284066136650479,1956.4758780428967,20.590804439668652
2018-11-02,7.625865827667995,0.047255184427998205,-0.0528482520183243,1960.4618379773754,21.29539856044076
2018-11-06,7.598959195452426,0.050590713793420554,-0.052856475253351236,1962.4255358680205,22.924918979562015
2018-11-07,7.570397845020264,0.05413075985806206,-0.05286467144973479,1958.3038362656798,24.87030636997869
2018-11-08,7.539853998438233,0.057912118875925817,-0.05286954353858378,1950.2668637585334,25.040323727816283
2018-11-09,7.509267732051468,0.061691741472358286,-0.05286826106164915,1940.1896355790825,23.8780970646018
2018-11-12,7.480079601351097,0.06529070323036681,-0.052860080637069116,1939.2840286050368,23.437823685987457
