date,cnyrub,cnyrub_numtrades,cnyrub_wap
2025-11-06,11.324,35810,11.3611
2025-11-07,11.319,37164,11.3421
2025-11-10,11.3635,67573,11.3635
2025-11-11,11.3385,68540,11.3974
2025-11-12,11.367,33437,11.3688
2025-11-13,11.35,57495,11.32
2025-11-14,11.3755,47836,11.3985
2025-11-17,11.371,29461,11.3931
2025-11-18,11.38,40977,11.3776
2025-11-19,11.288,58427,11.3304
2025-11-20,11.2155,65240,11.2672
2025-11-21,11.09,69269,11.0664
2025-11-24,11.013,73954,11.0467
2025-11-25,11.105,74934,11.1001
2025-11-26,11.072,59384,11.0764
2025-11-27,11.008,52845,11.0225
2025-11-28,10.921,84623,11.0018
2025-12-01,10.95,51300,10.9574
2025-12-02,10.96,59445,10.9257
2025-12-03,10.87,70826,10.9621
2025-12-04,10.702,103317,10.8153
2025-12-05,10.78,109053,10.7481
2025-12-08,10.789,86821,10.8189
2025-12-09,10.944,66566,10.8581
2025-12-10,11.17,109233,11.0081
2025-12-11,11.22,124023,11.2055
2025-12-12,11.2395,97291,11.2656
2025-12-15,11.282,101560,11.2213
2025-12-16,11.263,78636,11.2594
2025-12-17,11.3995,96326,11.366
2025-12-18,11.352,65816,11.331
2025-12-19,11.307,76291,11.4136
2025-12-22,11.1295,92994,11.2085
2025-12-23,11.112,89833,11.1348
2025-12-24,11.144,162134,11.1793
2025-12-25,11.035,87560,11.0643
2025-12-26,11.036,100025,11.0441
2025-12-29,11.101,81830,11.0575
2025-12-30,11.2285,67308,11.1751
2026-01-05,11.4105,14411,11.3873
2026-01-06,11.3145,10158,11.3763
2026-01-08,11.315,18576,11.3595
2026-01-09,11.228,10057,11.253
2026-01-12,11.26,69668,11.2788
2026-01-13,11.2845,55231,11.2711
2026-01-14,11.1915,77546,11.2332
2026-01-15,11.152,75713,11.2215
2026-01-16,11.169,79249,11.1515
2026-01-19,11.1425,47091,11.1558
2026-01-20,11.1505,50324,11.1668
2026-01-21,10.955,107279,11.0864
2026-01-22,10.83,85403,10.8625
2026-01-23,10.855,59571,10.8705
2026-01-26,10.9965,99341,10.9367
2026-01-27,10.9195,106095,10.9641
2026-01-28,10.948,90696,10.9435
2026-01-29,10.7645,123861,10.8724
2026-01-30,10.936,95807,10.8801
2026-02-02,10.996,75584,11.0471
2026-02-03,11.0925,80834,11.0641
2026-02-04,10.9865,101237,11.0342
2026-02-05,11.07,86418,11.0062
2026-02-06,11.142,113143,11.115
2026-02-09,11.165,72962,11.1705
2026-02-10,11.158,91438,11.1579
2026-02-11,11.15,117921,11.1611
2026-02-12,11.173,88414,11.1578
2026-02-13,11.096,72456,11.1411
2026-02-16,11.125,69351,11.0884
2026-02-17,10.99,38554,11.0692
2026-02-18,11.111,73718,11.0513
2026-02-19,11.05,102815,11.0757
2026-02-20,11.11,66880,11.0938
2026-02-24,11.0515,53270,11.1069
2026-02-25,11.2905,64232,11.1525
2026-02-26,11.211,74766,11.2415
2026-02-27,11.2025,84724,11.2341
2026-03-02,11.223,65024,11.2068
2026-03-03,11.168,61768,11.2067
2026-03-04,11.2715,88185,11.2545
2026-03-05,11.4,66782,11.3583
2026-03-06,11.4015,79094,11.4329
2026-03-09,11.27,21587,11.2697
2026-03-10,11.489,67627,11.4557
2026-03-11,11.5215,78054,11.5037
2026-03-12,11.591,59467,11.5281
2026-03-13,11.6505,96109,11.65
2026-03-16,11.82,83667,11.7581
2026-03-17,12.0025,65491,11.9157
2026-03-18,12.1895,119682,12.1279
2026-03-19,12.47,160889,12.3947
2026-03-20,12.019,229144,12.1802
2026-03-23,11.9105,113622,11.8769
2026-03-24,11.66,140148,11.7231
2026-03-25,11.83,98355,11.7032
2026-03-26,11.682,144927,11.859
2026-03-27,11.8235,126728,11.7266
2026-03-30,11.756,76587,11.7404
2026-03-31,11.743,138135,11.7926
2026-04-01,11.682,62255,11.7069
2026-04-02,11.62,110917,11.6333
2026-04-03,11.5005,83801,11.5579
2026-04-06,11.4775,112271,11.4657
2026-04-07,11.3905,93102,11.4583
2026-04-08,11.455,90239,11.4589
2026-04-09,11.2955,97782,11.3617
2026-04-10,11.2355,127129,11.2451
2026-04-13,11.175,78217,11.1363
2026-04-14,11.047,92437,11.0873
2026-04-15,11.061,124487,11.0537
2026-04-16,11.1235,132668,11.1665
2026-04-17,11.111,85624,11.1376
2026-04-20,10.998,52891,11.0329
2026-04-21,10.954,96851,10.9487
2026-04-22,10.952,64123,10.9842
2026-04-23,11.07,121731,10.9978
2026-04-24,10.98,99841,11.0253
2026-04-27,10.9395,107030,10.951
2026-04-28,10.98,72842,10.9538
2026-04-29,10.9115,80686,10.9478
2026-04-30,10.9775,56096,10.96
2026-05-04,11.0155,62728,11.032
2026-05-05,11.0525,62266,11.0289
2026-05-06,10.9455,116870,10.9936
2026-05-07,10.95,84191,10.969
2026-05-08,10.9245,75374,10.9274
2026-05-11,10.825,15294,10.8533
2026-05-12,10.849,56380,10.8522
2026-05-13,10.8155,82650,10.7969
2026-05-14,10.768,77598,10.7829
2026-05-15,10.711,47137,10.7244
2026-05-18,10.6115,68478,10.6247
2026-05-19,10.3505,95430,10.4452
2026-05-20,10.46,83705,10.4212
2026-05-21,10.435,94006,10.4042
2026-05-22,10.53,89380,10.4916
2026-05-25,10.607,110456,10.5476
2026-05-26,10.469,87632,10.5439
2026-05-27,10.475,73319,10.4605
2026-05-28,10.46,63847,10.4462
2026-05-29,10.487,73177,10.4836
2026-06-01,10.64,65666,10.5918
2026-06-02,10.791,102627,10.7452
2026-06-03,10.86,136711,10.8451
2026-06-04,10.8235,60092,10.9298
2026-06-05,10.87,74533,10.855
2026-06-08,10.7055,67334,10.7754
2026-06-09,10.5755,114416,10.5866
2026-06-10,10.585,94124,10.5832
2026-06-11,10.604,108428,10.6064
2026-06-15,10.653,114179,10.6916
2026-06-16,10.73,123768,10.672
2026-06-17,10.78,115478,10.7689
2026-06-18,10.7895,100474,10.8252
2026-06-19,10.807,93038,10.8033
2026-06-22,10.989,81509,10.8943
2026-06-23,10.941,76535,10.99
2026-06-24,10.97,55655,10.9695
2026-06-25,11.1695,82578,11.0599
2026-06-26,11.489,120434,11.3977
2026-06-29,11.37,90779,11.4455
2026-06-30,11.619,74239,11.5153
2026-07-01,11.47,142272,11.4804
2026-07-02,11.462,62876,11.4618
2026-07-03,11.49,78044,11.3908
2026-07-06,11.1825,98018,11.413
2026-07-07,11.2845,104475,11.219
2026-07-08,11.2015,75830,11.2163
2026-07-09,11.251,69254,11.1787
2026-07-10,11.317,68886,11.3118
2026-07-13,11.3285,53245,11.2992
2026-07-14,11.4725,92997,11.398
2026-07-15,11.44,80618,11.506
2026-07-16,11.5845,88665,11.5226
2026-07-17,11.57,71791,11.5577
2026-07-20,11.641,56172,11.5815
2026-07-21,11.599,75759,11.6057
2026-07-22,11.5445,48513,11.5774
2026-07-23,11.573,43846,11.5818
2026-07-24,11.479,87053,11.4968
2026-07-27,11.55,42811,11.5233
2026-07-28,11.667,61383,11.6017
2026-07-29,11.795,74915,11.7332
2026-07-30,11.75,70150,11.8187
2026-07-31,11.732,46150,11.758
2026-08-03,11.942,68045,11.8485
2026-08-04,11.951,58848,11.973
2026-08-05,11.99,79886,11.9779
2026-08-06,12.081,58080,12.0658
2026-08-07,12.239,64642,12.1825
